City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Korla,CN,2021-06-14 02:05:21,41.7597,86.1469,70.93,32,100,16.22
296,Svetlogorsk,BY,2021-06-14 02:05:21,52.6333,29.7333,52.59,95,97,4.32
297,Mnogovershinnyy,RU,2021-06-14 02:05:22,53.9353,139.9242,61.52,34,8,6.8
298,Awjilah,LY,2021-06-14 02:05:22,29.1081,21.2869,70.11,62,0,9.35
299,Le Port,RE,2021-06-14 02:05:23,-20.9373,55.2919,71.56,84,37,11.32
300,Comodoro Rivadavia,AR,2021-06-14 02:05:23,-45.8667,-67.5,39.06,87,75,11.5
301,Kungurtug,RU,2021-06-14 02:05:23,50.5994,97.5228,54.45,47,71,3.71
302,Brae,GB,2021-06-14 02:05:24,60.3964,-1.353,49.91,91,71,21.32
303,Ciudad Bolivar,VE,2021-06-14 02:05:24,8.1222,-63.5497,80.92,69,65,12.35
304,Katherine,AU,2021-06-14 02:05:25,-14.4667,132.2667,84.52,48,96,3.44
305,Olindina,BR,2021-06-14 02:05:25,-11.3667,-38.3333,69.17,97,77,4.97
306,Teya,RU,2021-06-14 02:05:26,60.3778,92.6267,54.0,46,3,7.85
307,Fort Nelson,CA,2021-06-14 02:05:26,58.8053,-122.7002,72.23,31,62,4.16
308,Payo,ID,2021-06-14 02:05:27,-3.7508,103.6372,82.65,70,97,3.11
309,Pitimbu,BR,2021-06-14 02:05:27,-7.4706,-34.8086,75.2,89,46,9.73
310,Sulangan,PH,2021-06-14 02:05:28,11.1373,123.7228,82.8,75,32,4.0
311,Kuala Terengganu,MY,2021-06-14 02:05:28,5.3302,103.1408,82.65,74,63,2.93
312,Atar,MR,2021-06-14 02:05:28,20.5169,-13.0499,95.2,12,24,15.21
313,Natal,BR,2021-06-14 02:00:46,-5.795,-35.2094,75.25,87,20,6.8
314,Belmonte,BR,2021-06-14 02:05:29,-15.8631,-38.8828,73.58,75,99,10.0
315,Santa Maria,BR,2021-06-14 02:05:29,-29.6842,-53.8069,54.23,89,0,4.23
316,Malinalco,MX,2021-06-14 02:05:30,18.95,-99.5,66.76,87,100,2.66
317,Vila Franca Do Campo,PT,2021-06-14 02:05:30,37.7167,-25.4333,66.61,91,19,4.34
318,Gubkinskiy,RU,2021-06-14 02:05:31,64.434,76.5026,72.59,44,100,5.21
319,Ballina,AU,2021-06-14 02:05:31,-28.8667,153.5667,65.79,58,0,1.25
320,Sao Felix Do Xingu,BR,2021-06-14 02:05:32,-6.6447,-51.995,74.88,67,49,1.68
321,Mul,IN,2021-06-14 02:05:32,20.0667,79.6667,82.08,77,98,6.06
322,Bilibino,RU,2021-06-14 02:05:33,68.0546,166.4372,62.94,30,84,2.82
323,Georgetown,MY,2021-06-14 02:05:33,5.4112,100.3354,85.95,79,20,1.14
324,Ankang,CN,2021-06-14 02:05:34,32.68,109.0172,78.21,87,100,2.37
325,Arica,CL,2021-06-14 02:05:34,-18.475,-70.3042,62.83,72,90,3.44
326,Gemena,CD,2021-06-14 02:05:34,3.25,19.7667,68.88,97,94,2.24
327,Cuamba,MZ,2021-06-14 02:05:35,-14.8031,36.5372,54.79,91,0,3.0
328,Lamu,KE,2021-06-14 02:05:35,-2.2717,40.902,77.22,78,98,16.26
329,Duobao,CN,2021-06-14 02:05:36,30.67,112.6895,89.96,60,100,20.31
330,Port Blair,IN,2021-06-14 02:05:36,11.6667,92.75,83.14,80,100,20.13
331,Horsham,GB,2021-06-14 02:05:37,51.064,-0.3272,62.37,74,0,2.3
332,Lac Du Bonnet,CA,2021-06-14 02:05:37,50.2536,-96.0612,63.79,76,0,5.37
333,Nemuro,JP,2021-06-14 02:05:38,43.3236,145.575,50.4,95,88,8.66
334,Cayenne,GF,2021-06-14 02:05:38,4.9333,-52.3333,76.08,91,75,0.0
335,Gazimurskiy Zavod,RU,2021-06-14 02:05:39,51.5461,118.3266,58.69,99,100,3.0
336,Kallithea,GR,2021-06-14 02:05:39,37.95,23.7,72.45,59,20,3.0
337,Adrar,MR,2021-06-14 02:02:10,20.5022,-10.0711,97.11,10,89,20.87
338,Bairiki,KI,2021-06-14 02:05:40,1.3292,172.9752,86.0,74,20,9.22
339,Chumikan,RU,2021-06-14 02:05:40,54.7183,135.315,46.0,70,100,6.73
340,Stepnyak,KZ,2021-06-14 02:05:41,52.8339,70.7803,67.08,58,16,13.11
341,Bilma,NE,2021-06-14 02:05:41,18.6853,12.9164,87.64,14,28,18.54
342,Osoyoos,CA,2021-06-14 02:04:03,49.0331,-119.4524,82.33,43,98,0.83
343,Srednekolymsk,RU,2021-06-14 02:05:42,67.45,153.6833,77.43,25,97,8.52
344,Dunedin,NZ,2021-06-14 02:05:42,-45.8742,170.5036,53.8,96,93,8.25
345,Ulundi,ZA,2021-06-14 02:05:42,-28.3352,31.4162,60.15,39,0,6.4
346,Port-Gentil,GA,2021-06-14 02:05:43,-0.7193,8.7815,77.14,88,69,16.42
347,Luanda,AO,2021-06-14 02:02:36,-8.8368,13.2343,73.4,88,20,3.44
348,Ribeira Brava,PT,2021-06-14 02:05:43,32.65,-17.0667,70.43,79,87,4.41
349,Tarauaca,BR,2021-06-14 02:05:44,-8.1614,-70.7656,70.3,79,7,0.83
350,Coffs Harbour,AU,2021-06-14 02:05:44,-30.3,153.1333,65.14,51,2,8.05
351,Ambulu,ID,2021-06-14 02:05:45,-8.345,113.6058,83.8,69,33,3.2
352,San Patricio,US,2021-06-14 02:05:45,28.017,-97.5169,84.18,72,5,8.79
353,Codrington,AU,2021-06-14 02:05:45,-38.2667,141.9667,58.51,63,97,7.99
354,Deventer,NL,2021-06-14 02:05:46,52.25,6.15,58.98,92,6,4.07
355,Madimba,TZ,2021-06-14 02:05:46,-10.4,40.3333,65.23,87,0,8.55
356,Krasnoselkup,RU,2021-06-14 02:05:47,65.7,82.4667,61.93,55,47,12.86
357,Malibu,US,2021-06-14 02:03:35,34.005,-118.8101,91.09,58,5,11.23
358,Pangody,RU,2021-06-14 02:05:47,65.85,74.4859,65.57,55,100,10.58
359,Chicama,PE,2021-06-14 02:05:48,-7.8447,-79.1469,63.14,81,11,5.7
360,Sebinkarahisar,TR,2021-06-14 02:05:48,40.2883,38.4236,54.93,72,83,2.08
361,Cam Ranh,VN,2021-06-14 02:05:48,11.9214,109.1591,87.76,62,0,3.44
362,Aksarka,RU,2021-06-14 02:05:49,66.5606,67.7975,66.06,66,5,7.92
363,Praxedis Guerrero,MX,2021-06-14 02:05:49,31.3667,-106.0167,99.99,15,20,15.52
364,Nara,JP,2021-06-14 02:01:19,34.6851,135.8049,79.92,55,34,1.5
365,Sao Gabriel,BR,2021-06-14 02:05:50,-30.3364,-54.32,52.65,89,0,6.93
366,Santiago Del Estero,AR,2021-06-14 02:05:50,-27.7951,-64.2615,62.64,42,0,8.08
367,Tambura,SS,2021-06-14 02:05:51,5.6,27.4667,67.71,98,100,3.44
368,Edd,ER,2021-06-14 02:05:51,13.9297,41.6925,89.33,54,94,1.66
369,Methven,NZ,2021-06-14 02:05:52,-43.6333,171.65,50.47,75,20,0.63
370,Sadovoye,RU,2021-06-14 02:05:52,47.7764,44.5089,65.91,75,100,1.34
371,Ahipara,NZ,2021-06-14 02:05:53,-35.1667,173.1667,63.05,91,91,6.42
372,Sault Sainte Marie,CA,2021-06-14 02:02:06,46.5168,-84.3333,59.29,67,90,6.91
373,Marzuq,YE,2021-06-14 02:05:53,14.4,46.4667,75.6,28,98,4.65
374,Kirishi,RU,2021-06-14 02:05:54,59.4471,32.0205,58.77,98,100,5.73
375,Bykovo,RU,2021-06-14 02:05:54,55.6361,38.0803,62.56,94,20,2.24
376,Healdsburg,US,2021-06-14 02:05:55,38.6105,-122.8692,77.58,64,40,3.0
377,Galveston,US,2021-06-14 02:05:55,29.3669,-94.9669,92.17,79,1,1.01
378,Nalut,LY,2021-06-14 02:01:59,30.3333,10.85,71.28,33,0,10.13
379,Bubaque,GW,2021-06-14 02:05:56,11.2833,-15.8333,76.62,85,100,18.12
380,Port-Cartier,CA,2021-06-14 02:05:56,50.0334,-66.8654,50.76,64,1,3.78
381,Greytown,ZA,2021-06-14 02:05:57,-29.0642,30.5928,51.35,47,0,3.09
382,Flinders,AU,2021-06-14 02:05:57,-34.5833,150.8552,65.17,64,76,3.0
383,Tiarei,PF,2021-06-14 02:05:58,-17.5333,-149.3333,82.42,73,21,18.9
384,Portland,US,2021-06-14 02:05:58,45.5234,-122.6762,65.39,93,90,1.01
385,Kulhudhuffushi,MV,2021-06-14 02:05:59,6.6221,73.07,82.99,71,68,16.78
386,Khamaria,IN,2021-06-14 02:05:59,23.2167,79.8833,78.22,78,20,4.61
387,Maniitsoq,GL,2021-06-14 02:06:00,65.4167,-52.9,38.03,78,43,5.97
388,Bali Chak,IN,2021-06-14 02:06:00,22.3667,87.55,83.16,80,100,6.26
389,Geraldton,AU,2021-06-14 02:06:00,-28.7667,114.6,66.61,68,90,11.5
390,Topolobampo,MX,2021-06-14 02:06:01,25.6,-109.05,86.05,51,75,11.5
391,Plymouth,US,2021-06-14 02:06:01,41.8334,-70.8328,66.79,79,1,6.91
392,Nome,US,2021-06-14 02:06:01,64.5011,-165.4064,46.17,93,90,11.5
393,Tagab,AF,2021-06-14 02:06:02,34.855,69.6492,75.11,25,0,7.87
394,Emba,KZ,2021-06-14 02:06:02,48.8264,58.1442,72.05,24,100,19.53
395,Vicuna,CL,2021-06-14 02:06:03,-30.0319,-70.7081,46.13,45,0,2.17
396,Dumas,US,2021-06-14 02:06:03,35.8656,-101.9732,81.82,57,1,10.36
397,Macenta,GN,2021-06-14 02:06:04,8.5435,-9.471,68.86,100,100,1.01
398,Baruun-Urt,MN,2021-06-14 02:03:04,46.6806,113.2792,60.55,75,100,13.73
399,Pokosnoye,RU,2021-06-14 02:06:04,55.5258,101.0536,55.15,77,100,11.56
400,Dolores,AR,2021-06-14 02:06:05,-36.3132,-57.6792,53.22,89,40,8.1
401,Leavenworth,US,2021-06-14 02:06:05,39.2333,-95.0336,80.74,70,0,3.2
402,Bacungan,PH,2021-06-14 02:06:06,9.9106,118.7022,86.81,62,60,4.68
403,Neuquen,AR,2021-06-14 02:06:06,-38.9516,-68.0591,51.69,46,0,8.05
404,Saint-Georges,GD,2021-06-14 02:06:06,12.0564,-61.7485,80.28,78,40,17.27
405,Maba,CN,2021-06-14 02:06:07,24.6841,113.5984,85.5,73,96,4.03
406,Mullingar,IE,2021-06-14 02:06:07,53.5333,-7.35,57.92,88,100,10.02
407,Urubicha,BO,2021-06-14 02:06:08,-15.3833,-62.95,65.01,75,0,0.72
408,Talnakh,RU,2021-06-14 02:06:08,69.4865,88.3972,40.98,85,99,10.98
409,Jalu,LY,2021-06-14 02:06:08,29.0331,21.5482,70.9,58,0,9.53
410,Zhigansk,RU,2021-06-14 02:06:09,66.7697,123.3711,55.4,74,100,4.43
411,New Richmond,US,2021-06-14 02:06:09,45.123,-92.5366,85.44,41,1,5.75
412,Bam,IR,2021-06-14 02:06:10,29.106,58.357,92.17,12,1,4.14
413,Ugoofaaru,MV,2021-06-14 02:06:10,5.6667,73.0,82.96,73,100,14.81
414,Santiago,CL,2021-06-14 02:01:14,-33.4569,-70.6483,60.17,53,90,1.01
415,Erzin,TR,2021-06-14 02:06:11,36.9559,36.2,70.0,89,25,1.68
416,Phaphund,IN,2021-06-14 02:06:12,26.6,79.4667,85.06,67,100,5.17
417,Kon Tum,VN,2021-06-14 02:06:12,14.35,108.0,79.03,73,71,4.74
418,Boden,SE,2021-06-14 02:06:13,65.8252,21.6886,50.0,68,99,5.01
419,Moba,CN,2021-06-14 02:06:13,33.2288,105.0179,64.24,87,100,7.52
420,Oregon City,US,2021-06-14 02:06:13,45.3573,-122.6068,65.64,92,90,1.01
421,Tuy Hoa,VN,2021-06-14 02:05:17,13.0833,109.3,86.86,58,98,10.04
422,Ekhabi,RU,2021-06-14 02:06:14,53.5102,142.9671,55.06,47,11,6.8
423,Maputo,MZ,2021-06-14 02:02:47,-25.9653,32.5892,61.52,66,5,5.7
424,Agaro,ET,2021-06-14 02:06:15,7.85,36.65,59.61,98,100,1.81
425,Mehamn,NO,2021-06-14 02:06:15,71.0357,27.8492,43.97,83,15,27.45
426,Cap Malheureux,MU,2021-06-14 02:06:16,-19.9842,57.6142,73.47,67,32,7.0
427,Caceres,ES,2021-06-14 02:06:16,39.522,-6.3748,64.8,62,0,2.95
428,Muros,ES,2021-06-14 02:06:16,42.7762,-9.0603,68.5,92,50,4.68
429,Aklavik,CA,2021-06-14 02:06:17,68.2191,-135.0107,51.49,60,96,17.2
430,Batabano,CU,2021-06-14 02:06:17,22.7164,-82.2881,79.41,80,100,13.49
431,Arman,RU,2021-06-14 02:06:18,59.7,150.1667,53.85,59,10,8.93
432,Huntsville,US,2021-06-14 02:02:35,34.7304,-86.5861,82.2,80,1,3.0
433,Floriano,BR,2021-06-14 02:06:18,-6.7669,-43.0225,76.3,49,75,3.83
434,Altar,MX,2021-06-14 02:06:19,30.7,-111.8167,97.61,19,5,12.62
435,Lander,US,2021-06-14 02:06:19,42.833,-108.7307,88.2,19,1,3.44
436,Suez,EG,2021-06-14 02:06:20,29.9737,32.5263,68.67,76,0,9.53
437,Tarko-Sale,RU,2021-06-14 02:06:20,64.9225,77.785,66.99,76,100,14.54
438,Victor Harbor,AU,2021-06-14 02:06:20,-35.5667,138.6167,65.19,51,88,9.53
439,Sao Miguel Do Araguaia,BR,2021-06-14 02:02:04,-13.275,-50.1628,77.86,47,84,2.15
440,Naze,JP,2021-06-14 02:01:53,28.3667,129.4833,77.0,78,100,4.45
441,Rorvik,NO,2021-06-14 02:06:21,64.8621,11.2373,51.12,86,100,27.04
442,Vitre,FR,2021-06-14 02:06:22,48.1178,-1.2058,60.62,83,0,6.69
443,Kashi,CN,2021-06-14 02:06:22,39.4547,75.9797,73.22,40,80,6.67
444,Isabela,PH,2021-06-14 02:06:22,6.7085,121.9711,86.05,68,81,3.65
445,Pozo Colorado,PY,2021-06-14 02:06:23,-23.4923,-58.7972,58.51,49,0,5.84
446,Tura,IN,2021-06-14 02:06:23,25.5198,90.2201,79.95,83,100,5.48
447,Mayo,US,2021-06-14 02:06:23,38.8876,-76.5119,73.81,83,40,13.8
448,Wodonga,AU,2021-06-14 02:06:24,-36.1167,146.8833,53.46,84,90,3.0
449,Nampula,MZ,2021-06-14 02:06:24,-15.1165,39.2666,57.33,97,0,4.0
450,Arlit,NE,2021-06-14 02:06:25,18.7369,7.3853,88.93,11,0,11.41
451,North Myrtle Beach,US,2021-06-14 02:06:09,33.816,-78.68,77.13,87,75,3.44
452,Ahuimanu,US,2021-06-14 02:06:25,21.4447,-157.8378,83.91,56,20,13.8
453,Dawei,MM,2021-06-14 02:06:26,14.0833,98.2,80.29,89,100,7.96
454,Banjar,ID,2021-06-14 02:06:26,-8.19,114.9675,82.26,71,100,0.89
455,Sidi Ali,DZ,2021-06-14 02:06:26,36.0998,0.4206,68.86,77,100,6.08
456,Xai-Xai,MZ,2021-06-14 02:06:27,-25.0519,33.6442,60.01,91,0,5.03
457,Souillac,MU,2021-06-14 02:06:27,-20.5167,57.5167,73.36,69,84,16.42
458,Ust-Tsilma,RU,2021-06-14 02:06:28,65.441,52.1498,65.93,64,100,6.44
459,Ketchikan,US,2021-06-14 02:06:28,55.3422,-131.6461,57.18,94,100,4.23
460,Skibbereen,IE,2021-06-14 02:06:28,51.55,-9.2667,58.8,98,100,8.95
461,Palana,RU,2021-06-14 02:06:29,59.1167,159.9667,51.48,61,11,7.92
462,Raga,SS,2021-06-14 02:06:29,8.4596,25.678,68.5,94,96,4.83
463,Maracacume,BR,2021-06-14 02:06:30,-2.0428,-45.9592,72.52,98,87,3.02
464,Nirmali,IN,2021-06-14 02:06:30,26.3167,86.5833,81.39,85,100,13.6
465,Broome,US,2021-06-14 02:06:30,42.2506,-75.833,73.98,84,1,5.99
466,Udhampur,IN,2021-06-14 02:06:31,32.9333,75.1333,79.09,54,64,4.61
467,Liuhe,CN,2021-06-14 02:06:31,42.2401,125.7172,79.65,51,100,5.17
468,Batyrevo,RU,2021-06-14 02:06:32,55.0675,47.6111,62.42,93,100,5.01
469,Sur,OM,2021-06-14 02:06:32,22.5667,59.5289,89.08,57,3,2.42
470,Chippewa Falls,US,2021-06-14 02:06:33,44.9369,-91.3929,84.38,30,1,12.66
471,Urumqi,CN,2021-06-14 02:06:33,43.801,87.6005,52.75,82,75,6.71
472,Ocos,GT,2021-06-14 02:06:33,14.5094,-92.1933,84.31,75,100,2.86
473,Lompoc,US,2021-06-14 02:06:34,34.6391,-120.4579,76.37,83,1,12.66
474,Bratsk,RU,2021-06-14 02:06:34,56.1325,101.6142,54.09,67,100,13.65
475,Nuuk,GL,2021-06-14 02:06:34,64.1835,-51.7216,38.01,87,75,3.44
476,Ukiah,US,2021-06-14 02:05:02,39.1502,-123.2078,77.13,66,40,9.22
477,Aginskoye,RU,2021-06-14 02:06:35,51.1,114.53,64.58,55,100,9.64
478,Dauphin,CA,2021-06-14 02:06:35,51.1494,-100.0502,66.04,73,0,7.81
479,Melito Di Porto Salvo,IT,2021-06-14 02:06:36,37.9222,15.7714,73.56,60,1,14.97
480,Groningen,NL,2021-06-14 02:06:36,53.25,6.75,59.02,92,0,2.3
481,Hirtshals,DK,2021-06-14 02:06:37,57.5881,9.9592,58.82,95,7,17.0
482,Nampa,US,2021-06-14 02:02:06,43.5407,-116.5635,93.31,26,1,6.91
483,Seymchan,RU,2021-06-14 02:06:38,62.8833,152.4333,77.67,31,13,5.66
484,Guanare,VE,2021-06-14 02:06:38,9.0418,-69.7421,89.62,55,93,3.44
485,Komsomolskiy,UZ,2021-06-14 02:06:39,40.4272,71.7189,69.22,55,11,11.5
486,Gizo,SB,2021-06-14 02:06:39,-8.103,156.8419,83.07,72,85,4.7
487,Dok Kham Tai,TH,2021-06-14 02:06:40,19.1624,99.9934,71.2,98,100,5.82
488,Lensk,RU,2021-06-14 02:06:23,60.7253,114.9278,71.69,29,100,3.27
489,Muncar,ID,2021-06-14 02:06:40,-8.4333,114.3333,81.91,77,39,5.75
490,Portobelo,PA,2021-06-14 02:06:41,9.55,-79.65,76.86,86,100,7.83
491,Yumen,CN,2021-06-14 02:06:41,40.2833,97.2,72.73,33,100,15.3
492,Saint Anthony,US,2021-06-14 02:06:41,45.0205,-93.218,85.6,26,1,12.66
493,Saint-Augustin,CA,2021-06-14 02:06:42,51.226,-58.6502,44.64,89,17,2.04
494,Nogliki,RU,2021-06-14 02:06:42,51.8333,143.1667,49.03,68,100,10.4
495,Kisangani,CD,2021-06-14 02:06:43,0.5167,25.2,71.24,91,100,2.77
496,Valparaiso,CL,2021-06-14 02:06:43,-33.0393,-71.6273,54.48,78,81,5.93
497,Smolensk,RU,2021-06-14 02:05:01,55.0,33.0,54.82,97,20,1.3
498,Cuauhtemoc,MX,2021-06-14 02:04:06,28.4167,-106.8667,81.72,14,1,14.41
499,Mackenzie,CA,2021-06-14 02:06:44,55.2999,-123.1698,64.62,55,90,3.44
500,Ofunato,JP,2021-06-14 02:06:44,39.0717,141.7167,71.73,83,67,4.27
501,Muroto,JP,2021-06-14 02:06:45,33.2833,134.15,73.09,87,97,6.69
502,Chirilagua,SV,2021-06-14 02:06:45,13.2203,-88.1386,74.5,90,100,2.77
503,Caravelas,BR,2021-06-14 02:06:46,-17.7125,-39.2481,70.54,80,37,8.32
504,Ilulissat,GL,2021-06-14 02:06:46,69.2167,-51.1,37.42,75,90,3.44
505,Lulea,SE,2021-06-14 02:06:46,65.5842,22.1547,50.07,66,20,5.75
506,Raudeberg,NO,2021-06-14 02:06:47,61.9875,5.1352,51.19,94,100,21.85
507,Narrabri,AU,2021-06-14 02:06:47,-30.3167,149.7833,60.53,56,6,3.0
508,Mahdasht,IR,2021-06-14 02:06:48,35.7299,50.8111,71.82,43,0,20.0
509,Wuwei,CN,2021-06-14 02:06:48,37.9281,102.6414,70.16,49,0,3.89
510,Wangkui,CN,2021-06-14 02:06:48,46.8333,126.5,79.3,49,97,14.58
511,Cascais,PT,2021-06-14 02:06:49,38.6979,-9.4215,68.5,73,35,4.0
512,Cabo Rojo,PR,2021-06-14 02:06:49,18.0866,-67.1457,81.79,86,100,1.01
513,Chapais,CA,2021-06-14 02:06:50,49.7834,-74.8492,57.67,56,100,4.52
514,San Vicente,AR,2021-06-14 02:06:50,-26.6167,-54.1333,51.69,82,0,2.53
515,Praia Da Vitoria,PT,2021-06-14 02:06:51,38.7333,-27.0667,66.76,89,8,2.01
516,Jurado,CO,2021-06-14 02:06:51,7.1053,-77.7641,77.11,90,100,4.97
517,Lask,PL,2021-06-14 02:06:51,51.5906,19.1328,50.14,91,1,7.31
518,Bouca,CF,2021-06-14 02:06:52,6.5105,18.2733,68.47,93,100,2.46
519,Manikganj,BD,2021-06-14 02:06:53,23.8553,90.0125,80.58,79,100,16.2
520,Popova,RU,2021-06-14 02:06:53,42.9603,131.7228,71.69,97,91,14.41
521,Bonfim,BR,2021-06-14 02:06:54,3.0833,-59.95,77.99,78,77,4.07
522,Makakilo City,US,2021-06-14 02:06:54,21.3469,-158.0858,82.72,51,1,13.8
523,Voi,KE,2021-06-14 02:06:55,-3.3945,38.563,64.65,90,25,5.66
524,Buarcos,PT,2021-06-14 02:06:55,40.166,-8.8768,63.55,97,39,0.69
525,Havoysund,NO,2021-06-14 02:06:56,70.9963,24.6622,43.68,81,52,28.23
526,Saint-Joseph,RE,2021-06-14 02:06:56,-21.3667,55.6167,70.16,78,41,16.11
527,Surin,TH,2021-06-14 02:06:56,14.8818,103.4936,86.92,81,100,12.12
528,Zabid,YE,2021-06-14 02:06:57,14.1951,43.3152,85.48,63,100,6.13
529,Ilebo,CD,2021-06-14 02:06:57,-4.3167,20.5833,67.37,52,97,0.11
530,Sarahan,IN,2021-06-14 02:06:58,31.5167,77.8,64.74,46,4,0.76
531,Emirdag,TR,2021-06-14 02:06:58,39.0197,31.15,55.99,82,60,2.95
532,Plainview,US,2021-06-14 02:06:59,40.7765,-73.4673,68.88,77,90,1.01
533,Langham,CA,2021-06-14 02:06:59,52.3668,-106.9679,70.54,51,82,8.03
534,Batagay,RU,2021-06-14 02:07:00,67.6333,134.6333,67.1,29,37,5.03
535,Puerto Ayacucho,VE,2021-06-14 02:07:00,5.6639,-67.6236,75.16,90,37,2.59
536,Manokwari,ID,2021-06-14 02:07:01,-0.8667,134.0833,78.21,83,97,3.42
537,Severnyy,RU,2021-06-14 02:07:01,50.677,36.5532,59.04,94,0,6.71
538,Gardelegen,DE,2021-06-14 02:07:01,52.5252,11.3952,53.13,89,0,1.95
539,Guarapari,BR,2021-06-14 02:02:23,-20.6667,-40.4975,66.18,85,85,9.91
540,Millerovo,RU,2021-06-14 02:07:02,48.9226,40.3967,61.29,87,45,1.99
541,Alice Springs,AU,2021-06-14 02:07:02,-23.7,133.8833,74.21,21,75,11.99
542,Ngunguru,NZ,2021-06-14 02:07:03,-35.6167,174.5,65.16,95,100,14.47
543,Tautira,PF,2021-06-14 02:07:03,-17.7333,-149.15,82.42,73,56,18.12
544,Honiara,SB,2021-06-14 02:07:04,-9.4333,159.95,86.76,67,75,7.81
545,Ayagoz,KZ,2021-06-14 02:07:04,47.9714,80.4392,57.11,43,95,6.33
546,Buturlinovka,RU,2021-06-14 02:07:04,50.8239,40.6092,60.3,90,1,3.47
